country,city,geo_type,date,driving_waze
Portugal,Lisbon,city,2020-06-07,-56.00000000000001
Portugal,Lisbon,city,2020-06-08,-56.99999999999999
Portugal,Lisbon,city,2020-06-09,-50.0
Portugal,Lisbon,city,2020-06-10,-73.0
Portugal,Lisbon,city,2020-06-11,-77.0
Portugal,Lisbon,city,2020-06-12,-70.0
Portugal,Lisbon,city,2020-06-13,-65.0
Portugal,Lisbon,city,2020-06-14,-21.0
Portugal,Lisbon,city,2020-06-15,-42.0
Portugal,Lisbon,city,2020-06-16,-51.0
Portugal,Lisbon,city,2020-06-17,-55.00000000000001
Portugal,Lisbon,city,2020-06-18,-53.0
Portugal,Lisbon,city,2020-06-19,-54.0
Portugal,Lisbon,city,2020-06-20,-56.00000000000001
Portugal,Lisbon,city,2020-06-21,-41.0
Portugal,Lisbon,city,2020-06-22,-42.0
Portugal,Lisbon,city,2020-06-23,-49.0
Portugal,Lisbon,city,2020-06-24,-51.0
Portugal,Lisbon,city,2020-06-25,-55.00000000000001
Portugal,Lisbon,city,2020-06-26,-54.0
Portugal,Lisbon,city,2020-06-27,-53.0
Portugal,Lisbon,city,2020-06-28,-34.0
Portugal,Lisbon,city,2020-06-29,-43.0
Portugal,Lisbon,city,2020-06-30,-40.0
Portugal,Lisbon,city,2020-07-01,-39.0
Portugal,Lisbon,city,2020-07-02,-45.0
Portugal,Lisbon,city,2020-07-03,-53.0
Portugal,Lisbon,city,2020-07-04,-53.0
Portugal,Lisbon,city,2020-07-05,-34.0
Portugal,Lisbon,city,2020-07-06,-37.0
Portugal,Lisbon,city,2020-07-07,-43.0
Portugal,Lisbon,city,2020-07-08,-43.0
Portugal,Lisbon,city,2020-07-09,-41.0
Portugal,Lisbon,city,2020-07-10,-50.0
Portugal,Lisbon,city,2020-07-11,-48.0
Portugal,Lisbon,city,2020-07-12,-34.0
Portugal,Lisbon,city,2020-07-13,-36.0
Portugal,Lisbon,city,2020-07-14,-41.0
Portugal,Lisbon,city,2020-07-15,-41.0
Portugal,Lisbon,city,2020-07-16,-47.0
Portugal,Lisbon,city,2020-07-17,-47.0
Portugal,Lisbon,city,2020-07-18,-49.0
Portugal,Lisbon,city,2020-07-19,-36.0
Portugal,Lisbon,city,2020-07-20,-36.0
Portugal,Lisbon,city,2020-07-21,-39.0
Portugal,Lisbon,city,2020-07-22,-42.0
Portugal,Lisbon,city,2020-07-23,-39.0
Portugal,Lisbon,city,2020-07-24,-43.0
Portugal,Lisbon,city,2020-07-25,-47.0
Portugal,Lisbon,city,2020-07-26,-27.0
Portugal,Lisbon,city,2020-07-27,-35.0
Portugal,Lisbon,city,2020-07-28,-38.0
Portugal,Lisbon,city,2020-07-29,-32.0
Portugal,Lisbon,city,2020-07-30,-45.0
Portugal,Lisbon,city,2020-07-31,-39.0
Portugal,Lisbon,city,2020-08-01,-39.0
Portugal,Lisbon,city,2020-08-02,-37.0
Portugal,Lisbon,city,2020-08-03,-34.0
Portugal,Lisbon,city,2020-08-04,-40.0
Portugal,Lisbon,city,2020-08-05,-44.0
Portugal,Lisbon,city,2020-08-06,-43.0
Portugal,Lisbon,city,2020-08-07,-48.0
Portugal,Lisbon,city,2020-08-08,-38.0
Portugal,Lisbon,city,2020-08-09,-27.0
Portugal,Lisbon,city,2020-08-10,-37.0
Portugal,Lisbon,city,2020-08-11,-40.0
Portugal,Lisbon,city,2020-08-12,-30.0
Portugal,Lisbon,city,2020-08-13,-49.0
Portugal,Lisbon,city,2020-08-14,-43.0
Portugal,Lisbon,city,2020-08-15,-47.0
Portugal,Lisbon,city,2020-08-16,-16.0
Portugal,Lisbon,city,2020-08-17,-23.0
Portugal,Lisbon,city,2020-08-18,-39.0
Portugal,Lisbon,city,2020-08-19,-38.0
Portugal,Lisbon,city,2020-08-20,-38.0
Portugal,Lisbon,city,2020-08-21,-59.0
Portugal,Lisbon,city,2020-08-22,-38.0
Portugal,Lisbon,city,2020-08-23,-11.0
Portugal,Lisbon,city,2020-08-24,-25.0
Portugal,Lisbon,city,2020-08-25,-32.0
Portugal,Lisbon,city,2020-08-26,-40.0
Portugal,Lisbon,city,2020-08-27,-39.0
Portugal,Lisbon,city,2020-08-28,-46.0
Portugal,Lisbon,city,2020-08-29,-38.0
Portugal,Lisbon,city,2020-08-30,-1.0
Portugal,Lisbon,city,2020-08-31,-23.0
Portugal,Lisbon,city,2020-09-01,-37.0
Portugal,Lisbon,city,2020-09-02,-32.0
Portugal,Lisbon,city,2020-09-03,-19.0
Portugal,Lisbon,city,2020-09-04,-32.0
Portugal,Lisbon,city,2020-09-05,-27.0
Portugal,Lisbon,city,2020-09-06,-10.0
Portugal,Lisbon,city,2020-09-07,-17.0
Portugal,Lisbon,city,2020-09-08,-17.0
Portugal,Lisbon,city,2020-09-09,-27.0
Portugal,Lisbon,city,2020-09-10,-27.0
Portugal,Lisbon,city,2020-09-11,-28.999999999999996
Portugal,Lisbon,city,2020-09-12,-27.0
Portugal,Lisbon,city,2020-09-13,-5.0
Portugal,Lisbon,city,2020-09-14,-16.0
Portugal,Lisbon,city,2020-09-15,-14.000000000000002
Portugal,Lisbon,city,2020-09-16,-24.0
Portugal,Lisbon,city,2020-09-17,-18.0
Portugal,Lisbon,city,2020-09-18,-21.0
Portugal,Lisbon,city,2020-09-19,-38.0
Portugal,Lisbon,city,2020-09-20,-25.0
Portugal,Lisbon,city,2020-09-21,-14.000000000000002
Portugal,Lisbon,city,2020-09-22,-15.0
Portugal,Lisbon,city,2020-09-23,-27.0
Portugal,Lisbon,city,2020-09-24,-17.0
Portugal,Lisbon,city,2020-09-25,-28.000000000000004
Portugal,Lisbon,city,2020-09-26,-25.0
Portugal,Lisbon,city,2020-09-27,-8.0
Portugal,Lisbon,city,2020-09-28,-14.000000000000002
Portugal,Lisbon,city,2020-09-29,-12.0
Portugal,Lisbon,city,2020-09-30,-11.0
Portugal,Lisbon,city,2020-10-01,-27.0
Portugal,Lisbon,city,2020-10-02,-12.0
Portugal,Lisbon,city,2020-10-03,-28.000000000000004
Portugal,Lisbon,city,2020-10-04,-20.0
Portugal,Lisbon,city,2020-10-05,-5.0
Portugal,Lisbon,city,2020-10-06,0.0
Portugal,Lisbon,city,2020-10-07,-16.0
Portugal,Lisbon,city,2020-10-08,-13.0
Portugal,Lisbon,city,2020-10-09,-19.0
Portugal,Lisbon,city,2020-10-10,-24.0
Portugal,Lisbon,city,2020-10-11,-11.0
Portugal,Lisbon,city,2020-10-12,-10.0
Portugal,Lisbon,city,2020-10-13,-17.0
Portugal,Lisbon,city,2020-10-14,-24.0
Portugal,Lisbon,city,2020-10-15,-20.0
Portugal,Lisbon,city,2020-10-16,-24.0
Portugal,Lisbon,city,2020-10-17,-35.0
Portugal,Lisbon,city,2020-10-18,-39.0
Portugal,Lisbon,city,2020-10-19,-12.0
Portugal,Lisbon,city,2020-10-20,-14.000000000000002
Portugal,Lisbon,city,2020-10-21,-19.0
Portugal,Lisbon,city,2020-10-22,-25.0
Portugal,Lisbon,city,2020-10-23,-24.0
Portugal,Lisbon,city,2020-10-24,-36.0
Portugal,Lisbon,city,2020-10-25,-34.0
Portugal,Lisbon,city,2020-10-26,-20.0
Portugal,Lisbon,city,2020-10-27,-18.0
Portugal,Lisbon,city,2020-10-28,-23.0
Portugal,Lisbon,city,2020-10-29,-20.0
Portugal,Lisbon,city,2020-10-30,-36.0
Portugal,Lisbon,city,2020-10-31,-53.0
Portugal,Lisbon,city,2020-11-01,-51.0
Portugal,Lisbon,city,2020-11-02,-28.999999999999996
Portugal,Lisbon,city,2020-11-03,-20.0
Portugal,Lisbon,city,2020-11-04,-34.0
Portugal,Lisbon,city,2020-11-05,-28.000000000000004
Portugal,Lisbon,city,2020-11-06,-30.0
Portugal,Lisbon,city,2020-11-07,-38.0
Portugal,Lisbon,city,2020-11-08,-39.0
Portugal,Lisbon,city,2020-11-09,-28.999999999999996
Portugal,Lisbon,city,2020-11-10,-30.0
Portugal,Lisbon,city,2020-11-11,-36.0
Portugal,Lisbon,city,2020-11-12,-35.0
Portugal,Lisbon,city,2020-11-13,-32.0
Portugal,Lisbon,city,2020-11-14,-76.0
Portugal,Lisbon,city,2020-11-15,-63.0
Portugal,Lisbon,city,2020-11-16,-14.000000000000002
Portugal,Lisbon,city,2020-11-17,-28.000000000000004
Portugal,Lisbon,city,2020-11-18,-36.0
Portugal,Lisbon,city,2020-11-19,-34.0
Portugal,Lisbon,city,2020-11-20,-45.0
Portugal,Lisbon,city,2020-11-21,-63.0
Portugal,Lisbon,city,2020-11-22,-59.0
Portugal,Lisbon,city,2020-11-23,-22.0
Portugal,Lisbon,city,2020-11-24,-31.0
Portugal,Lisbon,city,2020-11-25,-24.0
Portugal,Lisbon,city,2020-11-26,-28.999999999999996
Portugal,Lisbon,city,2020-11-27,-28.000000000000004
Portugal,Lisbon,city,2020-11-28,-67.0
Portugal,Lisbon,city,2020-11-29,-70.0
Portugal,Lisbon,city,2020-11-30,-50.0
Portugal,Lisbon,city,2020-12-01,-63.0
Portugal,Lisbon,city,2020-12-02,-15.0
Portugal,Lisbon,city,2020-12-03,-24.0
Portugal,Lisbon,city,2020-12-04,-23.0
Portugal,Lisbon,city,2020-12-05,-65.0
Portugal,Lisbon,city,2020-12-06,-70.0
Portugal,Lisbon,city,2020-12-07,-47.0
Portugal,Lisbon,city,2020-12-08,-56.99999999999999
Portugal,Lisbon,city,2020-12-09,-13.0
Portugal,Lisbon,city,2020-12-10,-18.0
Portugal,Lisbon,city,2020-12-11,-24.0
Portugal,Lisbon,city,2020-12-12,-50.0
Portugal,Lisbon,city,2020-12-13,-47.0
Portugal,Lisbon,city,2020-12-14,-15.0
Portugal,Lisbon,city,2020-12-15,-14.000000000000002
Portugal,Lisbon,city,2020-12-16,-16.0
Portugal,Lisbon,city,2020-12-17,-15.0
Portugal,Lisbon,city,2020-12-18,-18.0
Portugal,Lisbon,city,2020-12-19,-46.0
Portugal,Lisbon,city,2020-12-20,-50.0
Portugal,Lisbon,city,2020-12-21,-10.0
Portugal,Lisbon,city,2020-12-22,-9.0
Portugal,Lisbon,city,2020-12-23,-20.0
Portugal,Lisbon,city,2020-12-24,-60.0
Portugal,Lisbon,city,2020-12-25,-67.0
Portugal,Lisbon,city,2020-12-26,-55.00000000000001
Portugal,Lisbon,city,2020-12-27,-48.0
Portugal,Lisbon,city,2020-12-28,-24.0
Portugal,Lisbon,city,2020-12-29,-11.0
Portugal,Lisbon,city,2020-12-30,-24.0
Portugal,Lisbon,city,2020-12-31,-53.0
Portugal,Lisbon,city,2021-01-01,-73.0
Portugal,Lisbon,city,2021-01-02,-62.0
Portugal,Lisbon,city,2021-01-03,-37.0
Portugal,Lisbon,city,2021-01-04,-14.000000000000002
Portugal,Lisbon,city,2021-01-05,-26.0
Portugal,Lisbon,city,2021-01-06,-23.0
Portugal,Lisbon,city,2021-01-07,-34.0
Portugal,Lisbon,city,2021-01-08,-36.0
Portugal,Lisbon,city,2021-01-09,-61.0
Portugal,Lisbon,city,2021-01-10,-50.0
Portugal,Lisbon,city,2021-01-11,-14.000000000000002
Portugal,Lisbon,city,2021-01-12,-20.0
Portugal,Lisbon,city,2021-01-13,-17.0
Portugal,Lisbon,city,2021-01-14,-24.0
Portugal,Lisbon,city,2021-01-15,-56.99999999999999
Portugal,Lisbon,city,2021-01-16,-65.0
Portugal,Lisbon,city,2021-01-17,-66.0
Portugal,Lisbon,city,2021-01-18,-44.0
Portugal,Lisbon,city,2021-01-19,-49.0
Portugal,Lisbon,city,2021-01-20,-55.00000000000001
Portugal,Lisbon,city,2021-01-21,-49.0
Portugal,Lisbon,city,2021-01-22,-67.0
Portugal,Lisbon,city,2021-01-23,-73.0
Portugal,Lisbon,city,2021-01-24,-70.0
Portugal,Lisbon,city,2021-01-25,-51.0
Portugal,Lisbon,city,2021-01-26,-55.00000000000001
Portugal,Lisbon,city,2021-01-27,-57.99999999999999
Portugal,Lisbon,city,2021-01-28,-63.0
Portugal,Lisbon,city,2021-01-29,-63.0
Portugal,Lisbon,city,2021-01-30,-71.0
Portugal,Lisbon,city,2021-01-31,-70.0
Portugal,Lisbon,city,2021-02-01,-51.0
Portugal,Lisbon,city,2021-02-02,-51.0
Portugal,Lisbon,city,2021-02-03,-59.0
Portugal,Lisbon,city,2021-02-04,-66.0
Portugal,Lisbon,city,2021-02-05,-59.0
Portugal,Lisbon,city,2021-02-06,-72.0
Portugal,Lisbon,city,2021-02-07,-74.0
Portugal,Lisbon,city,2021-02-08,-51.0
Portugal,Lisbon,city,2021-02-09,-53.0
Portugal,Lisbon,city,2021-02-10,-56.00000000000001
Portugal,Lisbon,city,2021-02-11,-65.0
Portugal,Lisbon,city,2021-02-12,-57.99999999999999
Portugal,Lisbon,city,2021-02-13,-69.0
Portugal,Lisbon,city,2021-02-14,-67.0
Portugal,Lisbon,city,2021-02-15,-48.0
Portugal,Lisbon,city,2021-02-16,-56.00000000000001
Portugal,Lisbon,city,2021-02-17,-55.00000000000001
Portugal,Lisbon,city,2021-02-18,-61.0
Portugal,Lisbon,city,2021-02-19,-57.99999999999999
Portugal,Lisbon,city,2021-02-20,-72.0
Portugal,Lisbon,city,2021-02-21,-74.0
Portugal,Lisbon,city,2021-02-22,-43.0
Portugal,Lisbon,city,2021-02-23,-50.0
Portugal,Lisbon,city,2021-02-24,-55.00000000000001
Portugal,Lisbon,city,2021-02-25,-56.00000000000001
Portugal,Lisbon,city,2021-02-26,-56.00000000000001
Portugal,Lisbon,city,2021-02-27,-69.0
Portugal,Lisbon,city,2021-02-28,-60.0
Portugal,Lisbon,city,2021-03-01,-44.0
Portugal,Lisbon,city,2021-03-02,-51.0
Portugal,Lisbon,city,2021-03-03,-53.0
Portugal,Lisbon,city,2021-03-04,-55.00000000000001
Portugal,Lisbon,city,2021-03-05,-53.0
Portugal,Lisbon,city,2021-03-06,-62.0
Portugal,Lisbon,city,2021-03-07,-61.0
Portugal,Lisbon,city,2021-03-08,-47.0
Portugal,Lisbon,city,2021-03-09,-47.0
Portugal,Lisbon,city,2021-03-10,-50.0
Portugal,Lisbon,city,2021-03-11,-54.0
Portugal,Lisbon,city,2021-03-12,-53.0
Portugal,Lisbon,city,2021-03-13,-64.0
Portugal,Total,country,2020-03-01,-12.0
Portugal,Total,country,2020-03-02,-3.0
Portugal,Total,country,2020-03-03,-2.0
Portugal,Total,country,2020-03-04,-1.0
Portugal,Total,country,2020-03-05,-2.0
Portugal,Total,country,2020-03-06,-7.000000000000001
Portugal,Total,country,2020-03-07,-9.0
Portugal,Total,country,2020-03-08,-5.0
Portugal,Total,country,2020-03-09,-4.0
Portugal,Total,country,2020-03-10,-7.000000000000001
Portugal,Total,country,2020-03-11,-8.0
Portugal,Total,country,2020-03-12,-20.0
Portugal,Total,country,2020-03-13,-38.0
Portugal,Total,country,2020-03-14,-59.0
Portugal,Total,country,2020-03-15,-63.0
Portugal,Total,country,2020-03-16,-57.99999999999999
Portugal,Total,country,2020-03-17,-59.0
Portugal,Total,country,2020-03-18,-60.0
Portugal,Total,country,2020-03-19,-75.0
Portugal,Total,country,2020-03-20,-82.0
Portugal,Total,country,2020-03-21,-87.0
Portugal,Total,country,2020-03-22,-87.0
Portugal,Total,country,2020-03-23,-79.0
Portugal,Total,country,2020-03-24,-80.0
Portugal,Total,country,2020-03-25,-80.0
Portugal,Total,country,2020-03-26,-81.0
Portugal,Total,country,2020-03-27,-82.0
Portugal,Total,country,2020-03-28,-87.0
Portugal,Total,country,2020-03-29,-87.0
Portugal,Total,country,2020-03-30,-79.0
Portugal,Total,country,2020-03-31,-80.0
Portugal,Total,country,2020-04-01,-79.0
Portugal,Total,country,2020-04-02,-79.0
Portugal,Total,country,2020-04-03,-80.0
Portugal,Total,country,2020-04-04,-87.0
Portugal,Total,country,2020-04-05,-88.0
Portugal,Total,country,2020-04-06,-78.0
Portugal,Total,country,2020-04-07,-77.0
Portugal,Total,country,2020-04-08,-73.0
Portugal,Total,country,2020-04-09,-81.0
Portugal,Total,country,2020-04-10,-93.0
Portugal,Total,country,2020-04-11,-91.0
Portugal,Total,country,2020-04-12,-93.0
Portugal,Total,country,2020-04-13,-85.0
Portugal,Total,country,2020-04-14,-72.0
Portugal,Total,country,2020-04-15,-75.0
Portugal,Total,country,2020-04-16,-78.0
Portugal,Total,country,2020-04-17,-79.0
Portugal,Total,country,2020-04-18,-84.0
Portugal,Total,country,2020-04-19,-85.0
Portugal,Total,country,2020-04-20,-76.0
Portugal,Total,country,2020-04-21,-76.0
Portugal,Total,country,2020-04-22,-75.0
Portugal,Total,country,2020-04-23,-76.0
Portugal,Total,country,2020-04-24,-76.0
Portugal,Total,country,2020-04-25,-83.0
Portugal,Total,country,2020-04-26,-84.0
Portugal,Total,country,2020-04-27,-74.0
Portugal,Total,country,2020-04-28,-72.0
Portugal,Total,country,2020-04-29,-70.0
Portugal,Total,country,2020-04-30,-63.0
Portugal,Total,country,2020-05-01,-89.0
Portugal,Total,country,2020-05-02,-87.0
Portugal,Total,country,2020-05-03,-83.0
Portugal,Total,country,2020-05-04,-57.99999999999999
Portugal,Total,country,2020-05-05,-64.0
Portugal,Total,country,2020-05-06,-63.0
Portugal,Total,country,2020-05-07,-63.0
Portugal,Total,country,2020-05-08,-64.0
Portugal,Total,country,2020-05-09,-70.0
Portugal,Total,country,2020-05-10,-67.0
Portugal,Total,country,2020-05-11,-62.0
Portugal,Total,country,2020-05-12,-62.0
Portugal,Total,country,2020-05-13,-62.0
Portugal,Total,country,2020-05-14,-62.0
Portugal,Total,country,2020-05-15,-62.0
Portugal,Total,country,2020-05-16,-63.0
Portugal,Total,country,2020-05-17,-56.00000000000001
Portugal,Total,country,2020-05-18,-56.00000000000001
Portugal,Total,country,2020-05-19,-57.99999999999999
Portugal,Total,country,2020-05-20,-56.00000000000001
Portugal,Total,country,2020-05-21,-53.0
Portugal,Total,country,2020-05-22,-51.0
Portugal,Total,country,2020-05-23,-51.0
Portugal,Total,country,2020-05-24,-42.0
Portugal,Total,country,2020-05-25,-47.0
Portugal,Total,country,2020-05-26,-52.0
Portugal,Total,country,2020-05-27,-48.0
Portugal,Total,country,2020-05-28,-47.0
Portugal,Total,country,2020-05-29,-44.0
Portugal,Total,country,2020-05-30,-44.0
Portugal,Total,country,2020-05-31,-36.0
Portugal,Total,country,2020-06-01,-43.0
Portugal,Total,country,2020-06-02,-49.0
Portugal,Total,country,2020-06-03,-44.0
Portugal,Total,country,2020-06-04,-46.0
Portugal,Total,country,2020-06-05,-41.0
Portugal,Total,country,2020-06-06,-41.0
Portugal,Total,country,2020-06-07,-42.0
Portugal,Total,country,2020-06-08,-38.0
Portugal,Total,country,2020-06-09,-8.0
Portugal,Total,country,2020-06-10,6.0
Portugal,Total,country,2020-06-11,-41.0
Portugal,Total,country,2020-06-12,-49.0
Portugal,Total,country,2020-06-13,-41.0
Portugal,Total,country,2020-06-14,18.0
Portugal,Total,country,2020-06-15,-32.0
Portugal,Total,country,2020-06-16,-39.0
Portugal,Total,country,2020-06-17,-38.0
Portugal,Total,country,2020-06-18,-39.0
Portugal,Total,country,2020-06-19,-36.0
Portugal,Total,country,2020-06-20,-34.0
Portugal,Total,country,2020-06-21,-25.0
Portugal,Total,country,2020-06-22,-32.0
Portugal,Total,country,2020-06-23,-35.0
Portugal,Total,country,2020-06-24,-36.0
Portugal,Total,country,2020-06-25,-34.0
Portugal,Total,country,2020-06-26,-32.0
Portugal,Total,country,2020-06-27,-37.0
Portugal,Total,country,2020-06-28,-18.0
Portugal,Total,country,2020-06-29,-30.0
Portugal,Total,country,2020-06-30,-30.0
Portugal,Total,country,2020-07-01,-20.0
Portugal,Total,country,2020-07-02,-26.0
Portugal,Total,country,2020-07-03,-23.0
Portugal,Total,country,2020-07-04,-19.0
Portugal,Total,country,2020-07-05,-1.0
Portugal,Total,country,2020-07-06,-17.0
Portugal,Total,country,2020-07-07,-21.0
Portugal,Total,country,2020-07-08,-19.0
Portugal,Total,country,2020-07-09,-19.0
Portugal,Total,country,2020-07-10,-21.0
Portugal,Total,country,2020-07-11,-11.0
Portugal,Total,country,2020-07-12,3.0
Portugal,Total,country,2020-07-13,-12.0
Portugal,Total,country,2020-07-14,-17.0
Portugal,Total,country,2020-07-15,-14.000000000000002
Portugal,Total,country,2020-07-16,-14.000000000000002
Portugal,Total,country,2020-07-17,-12.0
Portugal,Total,country,2020-07-18,0.0
Portugal,Total,country,2020-07-19,8.0
Portugal,Total,country,2020-07-20,-13.0
Portugal,Total,country,2020-07-21,-13.0
Portugal,Total,country,2020-07-22,-6.0
Portugal,Total,country,2020-07-23,-4.0
Portugal,Total,country,2020-07-24,0.0
Portugal,Total,country,2020-07-25,7.000000000000001
Portugal,Total,country,2020-07-26,19.0
Portugal,Total,country,2020-07-27,1.0
Portugal,Total,country,2020-07-28,-2.0
Portugal,Total,country,2020-07-29,2.0
Portugal,Total,country,2020-07-30,4.0
Portugal,Total,country,2020-07-31,16.0
Portugal,Total,country,2020-08-01,56.99999999999999
Portugal,Total,country,2020-08-02,45.0
Portugal,Total,country,2020-08-03,28.999999999999996
Portugal,Total,country,2020-08-04,18.0
Portugal,Total,country,2020-08-05,22.0
Portugal,Total,country,2020-08-06,25.0
Portugal,Total,country,2020-08-07,24.0
Portugal,Total,country,2020-08-08,60.0
Portugal,Total,country,2020-08-09,56.99999999999999
Portugal,Total,country,2020-08-10,44.0
Portugal,Total,country,2020-08-11,30.0
Portugal,Total,country,2020-08-12,39.0
Portugal,Total,country,2020-08-13,36.0
Portugal,Total,country,2020-08-14,31.0
Portugal,Total,country,2020-08-15,74.0
Portugal,Total,country,2020-08-16,73.0
Portugal,Total,country,2020-08-17,46.0
Portugal,Total,country,2020-08-18,33.0
Portugal,Total,country,2020-08-19,33.0
Portugal,Total,country,2020-08-20,24.0
Portugal,Total,country,2020-08-21,-11.0
Portugal,Total,country,2020-08-22,43.0
Portugal,Total,country,2020-08-23,60.0
Portugal,Total,country,2020-08-24,32.0
Portugal,Total,country,2020-08-25,17.0
Portugal,Total,country,2020-08-26,16.0
Portugal,Total,country,2020-08-27,14.000000000000002
Portugal,Total,country,2020-08-28,-6.0
Portugal,Total,country,2020-08-29,4.0
Portugal,Total,country,2020-08-30,47.0
Portugal,Total,country,2020-08-31,16.0
Portugal,Total,country,2020-09-01,9.0
Portugal,Total,country,2020-09-02,3.0
Portugal,Total,country,2020-09-03,3.0
Portugal,Total,country,2020-09-04,6.0
Portugal,Total,country,2020-09-05,15.0
Portugal,Total,country,2020-09-06,41.0
Portugal,Total,country,2020-09-07,13.0
Portugal,Total,country,2020-09-08,4.0
Portugal,Total,country,2020-09-09,4.0
Portugal,Total,country,2020-09-10,5.0
Portugal,Total,country,2020-09-11,2.0
Portugal,Total,country,2020-09-12,2.0
Portugal,Total,country,2020-09-13,19.0
Portugal,Total,country,2020-09-14,0.0
Portugal,Total,country,2020-09-15,-2.0
Portugal,Total,country,2020-09-16,-3.0
Portugal,Total,country,2020-09-17,-5.0
Portugal,Total,country,2020-09-18,-11.0
Portugal,Total,country,2020-09-19,-22.0
Portugal,Total,country,2020-09-20,-12.0
Portugal,Total,country,2020-09-21,-6.0
Portugal,Total,country,2020-09-22,-6.0
Portugal,Total,country,2020-09-23,-10.0
Portugal,Total,country,2020-09-24,-6.0
Portugal,Total,country,2020-09-25,-10.0
Portugal,Total,country,2020-09-26,-17.0
Portugal,Total,country,2020-09-27,-8.0
Portugal,Total,country,2020-09-28,-9.0
Portugal,Total,country,2020-09-29,-7.000000000000001
Portugal,Total,country,2020-09-30,-2.0
Portugal,Total,country,2020-10-01,-14.000000000000002
Portugal,Total,country,2020-10-02,5.0
Portugal,Total,country,2020-10-03,1.0
Portugal,Total,country,2020-10-04,-13.0
Portugal,Total,country,2020-10-05,31.0
Portugal,Total,country,2020-10-06,2.0
Portugal,Total,country,2020-10-07,-5.0
Portugal,Total,country,2020-10-08,-3.0
Portugal,Total,country,2020-10-09,-9.0
Portugal,Total,country,2020-10-10,-16.0
Portugal,Total,country,2020-10-11,-8.0
Portugal,Total,country,2020-10-12,-8.0
Portugal,Total,country,2020-10-13,-9.0
Portugal,Total,country,2020-10-14,-9.0
Portugal,Total,country,2020-10-15,-11.0
Portugal,Total,country,2020-10-16,-18.0
Portugal,Total,country,2020-10-17,-28.999999999999996
Portugal,Total,country,2020-10-18,-22.0
Portugal,Total,country,2020-10-19,-10.0
Portugal,Total,country,2020-10-20,-21.0
Portugal,Total,country,2020-10-21,-13.0
Portugal,Total,country,2020-10-22,-15.0
Portugal,Total,country,2020-10-23,-12.0
Portugal,Total,country,2020-10-24,-27.0
Portugal,Total,country,2020-10-25,-19.0
Portugal,Total,country,2020-10-26,-11.0
Portugal,Total,country,2020-10-27,-12.0
Portugal,Total,country,2020-10-28,-12.0
Portugal,Total,country,2020-10-29,-6.0
Portugal,Total,country,2020-10-30,-37.0
Portugal,Total,country,2020-10-31,-56.99999999999999
Portugal,Total,country,2020-11-01,-62.0
Portugal,Total,country,2020-11-02,-32.0
Portugal,Total,country,2020-11-03,-20.0
Portugal,Total,country,2020-11-04,-21.0
Portugal,Total,country,2020-11-05,-25.0
Portugal,Total,country,2020-11-06,-30.0
Portugal,Total,country,2020-11-07,-40.0
Portugal,Total,country,2020-11-08,-40.0
Portugal,Total,country,2020-11-09,-25.0
Portugal,Total,country,2020-11-10,-25.0
Portugal,Total,country,2020-11-11,-21.0
Portugal,Total,country,2020-11-12,-23.0
Portugal,Total,country,2020-11-13,-28.999999999999996
Portugal,Total,country,2020-11-14,-62.0
Portugal,Total,country,2020-11-15,-59.0
Portugal,Total,country,2020-11-16,-20.0
Portugal,Total,country,2020-11-17,-26.0
Portugal,Total,country,2020-11-18,-28.000000000000004
Portugal,Total,country,2020-11-19,-25.0
Portugal,Total,country,2020-11-20,-30.0
Portugal,Total,country,2020-11-21,-56.99999999999999
Portugal,Total,country,2020-11-22,-56.99999999999999
Portugal,Total,country,2020-11-23,-19.0
Portugal,Total,country,2020-11-24,-21.0
Portugal,Total,country,2020-11-25,-23.0
Portugal,Total,country,2020-11-26,-22.0
Portugal,Total,country,2020-11-27,-19.0
Portugal,Total,country,2020-11-28,-63.0
Portugal,Total,country,2020-11-29,-68.0
Portugal,Total,country,2020-11-30,-44.0
Portugal,Total,country,2020-12-01,-57.99999999999999
Portugal,Total,country,2020-12-02,-4.0
Portugal,Total,country,2020-12-03,-20.0
Portugal,Total,country,2020-12-04,-17.0
Portugal,Total,country,2020-12-05,-60.0
Portugal,Total,country,2020-12-06,-66.0
Portugal,Total,country,2020-12-07,-44.0
Portugal,Total,country,2020-12-08,-57.99999999999999
Portugal,Total,country,2020-12-09,2.0
Portugal,Total,country,2020-12-10,-14.000000000000002
Portugal,Total,country,2020-12-11,-23.0
Portugal,Total,country,2020-12-12,-46.0
Portugal,Total,country,2020-12-13,-46.0
Portugal,Total,country,2020-12-14,-13.0
Portugal,Total,country,2020-12-15,-13.0
Portugal,Total,country,2020-12-16,-13.0
Portugal,Total,country,2020-12-17,-11.0
Portugal,Total,country,2020-12-18,-9.0
Portugal,Total,country,2020-12-19,-22.0
Portugal,Total,country,2020-12-20,-32.0
Portugal,Total,country,2020-12-21,-1.0
Portugal,Total,country,2020-12-22,3.0
Portugal,Total,country,2020-12-23,18.0
Portugal,Total,country,2020-12-24,-21.0
Portugal,Total,country,2020-12-25,-54.0
Portugal,Total,country,2020-12-26,-35.0
Portugal,Total,country,2020-12-27,-33.0
Portugal,Total,country,2020-12-28,-9.0
Portugal,Total,country,2020-12-29,-9.0
Portugal,Total,country,2020-12-30,12.0
Portugal,Total,country,2020-12-31,-28.000000000000004
Portugal,Total,country,2021-01-01,-70.0
Portugal,Total,country,2021-01-02,-54.0
